imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt0477991,Kinetta,-1,15.67839813430357,7.5288854,0.59509444,-1,
tt0455135,The Eye 3: Infinity,12,14.542133850056985,0.63730675,0.8778539,1,"zombies, horror, friends, zombie, school"
tt0414161,Intermedio,4,6.870787684969708,1.6981108,0.56421363,1,"friends, island, shark, party, game"
tt0469999,Zodiac Killer,-1,4.786579741340363,4.1187544,1.571254,-1,
tt0381682,A Hole in My Heart,9,17.277984555972527,7.2544813,0.6237423,0,"mother, father, paris, love, school"
tt0290747,Man-Thing,18,16.86012146060528,0.9575804,2.8018172,1,"shark, sharks, island, ocean, sea"
tt0388183,King's Ransom,-1,16.489685399644195,6.829696,2.236999,-1,
tt0469849,Too Beautiful,3,1.936791737114644,9.162804,0.8617465,0,"love, school, married, high school, wedding"
tt0369918,Shallow Ground,-1,18.158203835444056,2.4411435,0.2480533,-1,
tt0353324,The Crow: Wicked Prayer,-1,12.777519213663403,5.026582,4.5844326,-1,
tt0416243,Submerged,-1,12.864720120685428,3.9757016,2.9499364,-1,
tt0425743,American Soldiers,14,11.606979010538872,4.08408,3.7426429,2,"war, soldiers, enemy, german, world war"
tt0417686,Forest of the Damned,4,7.276830395238903,1.2099954,0.55064404,1,"friends, island, shark, party, game"
tt0385560,Boo,4,16.334763725898856,1.2965382,0.37968457,1,"friends, island, shark, party, game"
tt0435631,Demon Hunter,-1,16.057743037513198,2.171338,0.074997894,-1,
tt0397692,Housewarming,-1,15.98114692610076,8.312121,1.6929227,-1,
tt0433009,Dad must be crazy!,3,5.845896049874622,9.278681,1.1863898,0,"love, school, married, high school, wedding"
tt0373908,The Honeymooners,23,13.834312349585042,9.006222,2.1098337,0,"recep, france, trip, gigolo, patrick"
tt0459392,Hammerhead,18,13.631181675704648,0.78036994,2.9557426,1,"shark, sharks, island, ocean, sea"
tt0457270,Cyber Seduction: His Secret Life,9,7.453181461482656,6.7351146,0.46730542,0,"mother, father, paris, love, school"
tt0449040,H.G. Wells' War of the Worlds,2,10.444105146157916,1.5739123,4.144243,1,"earth, alien, planet, space, mission"
tt0472602,Stuart Little 3: Call of the Wild,5,15.332497150487487,7.2729754,4.784101,3,"save, friends, adventure, cat, princess"
tt0443334,Attack of the Sabretooth,-1,7.878963943196809,1.3923236,2.325295,-1,
tt0451957,Urban Legends: Bloody Mary,4,12.814169783101988,1.6316558,0.20132875,1,"friends, island, shark, party, game"
tt0477470,The Embassy in the Building,-1,13.69300920478864,8.139604,1.6930518,-1,
tt0429095,Siegfried,7,8.844058142519955,5.821066,4.6008134,3,"king, treasure, ancient, dragon, power"
tt0476872,Destined for Blues,6,14.091552290001855,6.105011,-0.08059759,5,"interviews, look, tour, rise, history"
tt0379708,Bailey's Billion$,5,16.54698401521304,7.729828,4.0692077,3,"save, friends, adventure, cat, princess"
tt0415167,Mortuary,1,17.555632659533394,2.0241544,-0.6510514,1,"mother, father, evil, daughter, haunted"
tt0411269,Day of the Dead 2: Contagium,22,5.710077590117938,1.3377231,2.6128707,1,"zombie, zombies, infected, virus, undead"
tt0405977,Chaos,19,6.635997043208899,2.324695,0.5152713,1,"students, college, school, college students, murders"
tt0475517,"Murder, Take One",-1,11.554033358695245,6.5633173,2.055405,-1,
tt0419160,Spirit Trap,19,15.02253660197315,2.271094,-0.025472071,1,"students, college, school, college students, murders"
tt0475590,The Wig,-1,16.737951561952936,2.5378494,-0.2682555,-1,
tt0493211,Andrea,1,13.31155080019301,2.517708,-0.6954753,1,"mother, father, evil, daughter, haunted"
tt0455583,Komodo vs. Cobra,18,7.60048804014455,0.914184,2.8027964,1,"shark, sharks, island, ocean, sea"
tt0457090,The Marksman,21,11.343233675411728,4.4423995,2.8884704,4,"special, military, war, special forces, terrorist"
tt0434424,Undiscovered,-1,15.688324090737494,8.929613,1.0832821,-1,
tt0419373,Supernova,17,9.136636256733023,1.1278338,4.432525,1,"earth, massive, asteroid, disaster, planet"
tt0354623,Hellraiser: Hellworld,-1,14.780512519017131,2.00479,0.484399,-1,
tt0439771,The Prophecy V: Forsaken,1,11.9360616528717,2.5050688,-0.97208244,1,"mother, father, evil, daughter, haunted"
tt11696948,Bratz: Rock Angelz,5,10.130745038742132,6.871483,4.8417597,3,"save, friends, adventure, cat, princess"
tt0431114,Today You Die,8,14.102800493946743,5.216491,2.4168274,4,"heist, agent, drug, cia, thief"
tt0436175,Scars,9,11.90676052910277,7.1295667,0.5722141,0,"mother, father, paris, love, school"
tt0417745,Headspace,-1,15.241530846482544,2.2262645,2.6355448,-1,
tt0327643,Dirty Love,3,18.02775321628432,9.3669615,0.88092107,0,"love, school, married, high school, wedding"
tt0443231,Loft,-1,15.032893952659116,3.1088738,-0.086408645,-1,
tt0432291,The Fog,4,13.942676231419046,1.9528557,1.2364988,1,"friends, island, shark, party, game"
tt0411806,Return of the Living Dead: Rave to the Grave,22,9.840350099609928,1.0458857,2.0372057,1,"zombie, zombies, infected, virus, undead"
tt0411805,Return of the Living Dead: Necropolis,22,9.277725523674198,1.1270509,1.8646649,1,"zombie, zombies, infected, virus, undead"
tt0480273,"Walker, Texas Ranger: Trial by Fire",24,18.18495455463534,4.7144504,1.8548832,4,"gantz, detective, murder, assassin, kill"
tt0418627,Death Tunnel,-1,7.306812724586911,2.4714682,0.21823244,-1,
tt0488147,The Legend of Frosty the Snowman,5,13.065601096073816,7.062186,4.760412,3,"save, friends, adventure, cat, princess"
tt0428390,Severed,-1,16.588205604377432,1.8522776,2.8012455,-1,
tt0383222,BloodRayne,-1,13.512310965344335,2.0505073,1.4717531,-1,
tt0448120,Single White Female 2: The Psycho,-1,13.616472459192206,3.8595397,-0.007133557,-1,
tt0487887,The Crime of Father Amaro,-1,13.633735859181645,5.8370547,0.7834402,-1,
tt0421121,Cerberus,-1,12.4309442360871,2.153298,0.9786433,-1,
tt0451262,Within,-1,6.978960077208953,2.1348305,2.4936233,-1,
tt0473105,Vampire Bats,-1,12.77612126786316,1.1392698,2.684777,-1,
tt0371572,Beneath Still Waters,19,11.912464160402813,2.228696,0.00753328,1,"students, college, school, college students, murders"
tt0371853,The Nun,19,13.02746056268834,2.1251936,0.013816066,1,"students, college, school, college students, murders"
tt0391728,Adam and Eve,3,14.914594071301718,9.12135,0.9734385,0,"love, school, married, high school, wedding"
tt0424958,Disaster!,17,17.88042015574837,1.3691658,4.363598,1,"earth, massive, asteroid, disaster, planet"
tt0468988,Category 7: The End of the World,17,14.562472479567557,0.80706006,4.398759,1,"earth, massive, asteroid, disaster, planet"
tt0364376,The Gingerdead Man,12,11.77675791465254,0.6273082,1.0043339,1,"zombies, horror, friends, zombie, school"
tt0426550,Popstar,3,9.317521725432218,8.750153,0.91617787,0,"love, school, married, high school, wedding"
tt0430239,It Waits,-1,17.16908371657595,1.840534,1.0123365,-1,
tt0446313,Dragon Squad,8,16.41530729113418,5.279016,2.431511,4,"heist, agent, drug, cia, thief"
tt0491661,Locusts: The 8th Plague,22,5.234763887886764,1.4822508,2.909782,1,"zombie, zombies, infected, virus, undead"
tt0425236,Mary,-1,16.631922596812252,6.5628495,0.07422395,-1,
tt0419358,The Poseidon Adventure,-1,10.469318885083103,2.3754053,2.3191316,-1,
tt0426615,In The Mix,-1,14.165303738431655,6.751984,2.0867558,-1,
tt0349080,All About Anna,3,15.790050237695494,9.035531,0.47873017,0,"love, school, married, high school, wedding"
tt0425186,The Fine Art of Love: Mine Ha-Ha,19,14.96524331431616,2.1429715,0.015161355,1,"students, college, school, college students, murders"
tt0492461,Secret Love: The Schoolboy and the Mailwoman,16,14.01242701052358,8.0213995,0.26022393,0,"love, relationships, relationship, roy, old"
tt0449066,The Mangler Reborn,2,8.297124071220683,1.7731159,3.0286114,1,"earth, alien, planet, space, mission"
tt0437498,Swarmed,-1,12.807709115174363,1.357015,2.7431314,-1,
tt0443159,Olé !,23,6.501888724653212,8.94982,1.7302704,0,"recep, france, trip, gigolo, patrick"
tt0478188,King of the Lost World,2,8.917476402651065,1.3226777,3.6892548,1,"earth, alien, planet, space, mission"
tt0464059,Le Cactus,-1,8.057002792302557,8.485254,1.3504407,-1,
tt0478210,The Good Student,-1,15.351179910045497,9.087071,1.9558603,-1,
tt0494501,"The Class of Chaos 3,5",15,12.951936279154156,9.602529,2.0736313,0,"school, high school, friends, senior, college"
tt0470833,Keloglan Vs. The Dark Prince,-1,3.5265163981517995,7.1814494,2.4326184,-1,
tt0468461,Caved In: Prehistoric Terror,-1,10.37618373895886,1.7069614,2.8160446,-1,
tt0830581,Executive Koala,12,16.12251140619721,0.7219304,1.1260244,1,"zombies, horror, friends, zombie, school"
tt0757223,Holiday,-1,13.112215133210931,5.278382,1.471392,-1,
tt0448245,Quatre étoiles,23,16.666241695983167,8.60983,1.9171789,0,"recep, france, trip, gigolo, patrick"
tt0472520,Eccezzziunale... veramente - Capitolo secondo... me,23,7.28650452616629,8.549306,2.0960243,0,"recep, france, trip, gigolo, patrick"
tt0445548,Magma: Volcanic Disaster,17,11.123509465111711,0.9100386,4.413986,1,"earth, massive, asteroid, disaster, planet"
tt0445800,French Fried Vacations 3: Friends Forever,-1,13.830161317154824,9.340134,1.9205533,-1,
tt0456070,Incontrôlable,20,13.249041024471117,8.940951,2.5395029,0,"special, comedian, outrageous, stand, schumer"
tt0443450,Black Dawn,21,13.184631742331687,4.654749,2.93449,4,"special, military, war, special forces, terrorist"
tt0811073,Slaughtered Vomit Dolls,1,6.7163892518121004,3.014164,-0.71747833,1,"mother, father, evil, daughter, haunted"
tt0449077,The Net 2.0,-1,16.490031156802313,4.821716,1.8336164,-1,
tt0466342,Date Movie,-1,15.059811060599698,9.195161,1.1256543,-1,
tt0448909,Jackpot,-1,12.833282021826806,8.738268,1.5693502,-1,
tt0477072,The Prince & Me 2: The Royal Wedding,10,14.14490995330247,9.104961,-0.21775694,0,"christmas, wedding, love, perfect, romance"
tt0763304,Doogal,5,11.138416556898909,6.995773,4.834334,3,"save, friends, adventure, cat, princess"
tt0463948,Disaster Zone: Volcano in New York,-1,8.298935894789269,1.2248942,3.994935,-1,
tt0478207,Meltdown: Days of Destruction,17,9.113076811648549,1.1009878,4.470193,1,"earth, massive, asteroid, disaster, planet"
tt0451998,Absolute Zero,17,8.713368380464136,0.8494549,4.2526736,1,"earth, massive, asteroid, disaster, planet"
tt0764283,The Wild Soccer Bunch 3,-1,6.750459928377217,7.2120495,4.113066,-1,
tt0457936,Hell,0,15.868153423695414,5.8136773,0.37927088,0,"killer, serial, murder, serial killer, daughter"
tt0417871,Klimt,16,17.81223027260537,7.960771,0.10955851,0,"love, relationships, relationship, roy, old"
tt0433985,Dieter - Der Film,-1,13.076342229943965,8.84225,1.9454911,-1,
tt0489085,I-See-You.com,15,18.15194537740159,9.49717,2.0143936,0,"school, high school, friends, senior, college"
tt0244521,Funny Money,-1,16.500289197524967,6.7431645,2.2541044,-1,
tt0415160,Minotaur,-1,18.15352773640424,2.0327892,0.98144364,-1,
tt0462392,LOL,3,16.629283876677757,8.540796,0.4653713,0,"love, school, married, high school, wedding"
tt0465177,One Fine Day,-1,9.799727252545416,8.842881,2.300259,-1,
tt0460742,Chain Reaction,-1,8.81409861414833,1.9561253,1.0406489,-1,
tt0461703,Skinwalkers,-1,17.623312686167022,2.1782634,1.7060012,-1,
tt0331488,Ring Around the Rosie,-1,9.898743040803904,3.131451,-0.5233098,-1,
tt0427848,Shadow: Dead Riot,-1,13.958230553284032,3.2386837,0.8064805,-1,
tt0464799,The Curse of King Tut's Tomb,-1,17.971325194426708,4.91901,4.2608404,-1,
tt0398029,The Last Drop,14,14.376092949232532,3.970926,4.1147933,2,"war, soldiers, enemy, german, world war"
tt0485857,The Attic,1,9.920463874275564,3.5241187,-0.7075324,1,"mother, father, evil, daughter, haunted"
tt0805185,Blood Trails,-1,11.53883722275551,2.9375565,0.9997782,-1,
tt0487037,Mammoth,17,16.559039820713416,1.2662529,4.1043715,1,"earth, massive, asteroid, disaster, planet"
tt0478125,Creepshow 3,12,7.809820524869007,0.46730682,0.853466,1,"zombies, horror, friends, zombie, school"
tt0345461,The Detonator,8,15.35996755271604,4.3505883,2.522458,4,"heist, agent, drug, cia, thief"
tt0481513,Dr. Dolittle 3,5,14.58895976471418,7.694699,4.0312867,3,"save, friends, adventure, cat, princess"
tt0432373,Bachelor Party Vegas,15,13.266456739201267,9.400323,1.8550012,0,"school, high school, friends, senior, college"
tt0853244,The Jail: The Women's Hell,-1,15.274396190128543,1.9528283,0.7696355,-1,
tt0765815,Hate2O,4,8.944482811752717,1.8461797,1.2102245,1,"friends, island, shark, party, game"
tt0800026,Fatal Contact: Bird Flu in America,-1,16.989019781410285,1.7595873,2.919378,-1,
tt0496350,The Marsh,-1,16.675595748825234,2.9713132,-0.7258138,-1,
tt0469916,Hollow Man II,-1,16.557346818452174,2.0835366,3.0517755,-1,
tt0457701,Solar Attack,17,14.68525343404234,1.1137363,4.3132377,1,"earth, massive, asteroid, disaster, planet"
tt0473911,Et + si @ff,20,16.939348332903158,9.438948,1.9760798,0,"special, comedian, outrageous, stand, schumer"
tt0398839,Cattle Call,20,11.663579675699337,9.293006,2.0252094,0,"special, comedian, outrageous, stand, schumer"
tt0421045,Bickford Shmeckler's Cool Ideas,3,17.06664052443282,9.143413,0.8044157,0,"love, school, married, high school, wedding"
tt0462359,Incubus,-1,7.729195454090217,2.091257,1.5610602,-1,
tt0783492,666: The Child,-1,7.698550811986715,2.3390238,1.5809647,-1,
tt0433883,The Black Hole,-1,9.239773805979585,1.2631353,4.0523276,-1,
tt0491764,Earthstorm,17,10.198383483291176,1.192143,4.487034,1,"earth, massive, asteroid, disaster, planet"
tt0451187,Room 6,-1,13.538192554711587,2.85279,0.18939002,-1,
tt0478216,Nightmare Man,1,13.632841340125331,3.0393324,-0.6734655,1,"mother, father, evil, daughter, haunted"
tt0800226,Superman: Brainiac Attacks,-1,14.33524459236111,5.8148785,5.3625407,-1,
tt0823726,The Wailer,4,6.085062675361927,1.6162757,0.44000602,1,"friends, island, shark, party, game"
tt0450615,L'Entente cordiale,11,12.218916821814124,6.360452,2.5972147,4,"fighter, agent, brother, cho, fight"
tt0469111,I'll Always Know What You Did Last Summer,-1,14.768726367393423,1.6913052,0.052691367,-1,
tt0470023,Android Apocalypse,-1,16.31449765260469,1.9336069,4.0633245,-1,
tt0475298,Snoop Dogg's Hood of Horror,12,16.929468676963758,0.52301824,0.7930059,1,"zombies, horror, friends, zombie, school"
tt0463935,Candy Stripers,22,11.951377123353735,1.274169,2.9657786,1,"zombie, zombies, infected, virus, undead"
tt0458076,The Hairy Tooth Fairy,5,17.278869859780023,6.8747983,4.9357433,3,"save, friends, adventure, cat, princess"
tt0772152,Amateur Porn Star Killer,-1,7.59943346103285,3.1361632,0.42676958,-1,
tt0820142,Shark Bait,5,9.7576219096901,6.9161477,4.9272447,3,"save, friends, adventure, cat, princess"
tt0760186,Slayer,-1,12.945881000047502,1.1534971,2.7169766,-1,
tt0478165,The Butcher,-1,9.631267882118692,1.9504726,1.1855323,-1,
tt0810474,Vita Smeralda,15,2.4509453822635807,9.197765,2.0811543,0,"school, high school, friends, senior, college"
tt0469965,Road House 2: Last Call,-1,14.68345919016828,5.093996,2.2599993,-1,
tt0415345,7 Mummies,-1,6.557800975197243,4.112254,2.4547093,-1,
tt0810743,Mr. Jingles,-1,5.15709705545363,1.6566004,0.20531368,-1,
tt0460435,In a Dark Place,-1,14.213181802773612,3.0987093,-0.106808655,-1,
tt0270882,The Karate Dog,11,18.044432510367123,5.9885855,2.6188815,4,"fighter, agent, brother, cho, fight"
tt0480082,Impy's Island,5,18.08432974449757,6.9343667,4.9104924,3,"save, friends, adventure, cat, princess"
tt0473553,The Tooth Fairy,1,14.698660741068082,2.281615,-0.8771424,1,"mother, father, evil, daughter, haunted"
tt0843873,Snakes on a Train,-1,6.75269022702004,2.9214225,1.1970983,-1,
tt0457297,The Butterfly Effect 2,2,14.580359367970477,2.3127398,3.279593,1,"earth, alien, planet, space, mission"
tt0449144,Blame,-1,14.539089362825257,3.9419491,-0.37249318,-1,
tt5987124,Legend of the Doll,11,6.008190446940252,6.225812,3.2257035,4,"fighter, agent, brother, cho, fight"
tt0443771,Robotech: The Shadow Chronicles,2,16.880607793556127,1.6968231,4.07631,1,"earth, alien, planet, space, mission"
tt0450345,The Wicker Man,-1,16.174624682338372,3.3358254,0.51221913,-1,
tt0456014,Surf School,15,11.783480665562626,9.636653,2.0774968,0,"school, high school, friends, senior, college"
tt0473024,Crossover,11,9.513839766032495,5.507972,2.5824034,4,"fighter, agent, brother, cho, fight"
tt0448114,Shadow Man,8,13.929410390322523,4.254574,2.5711064,4,"heist, agent, drug, cia, thief"
tt0479125,The Plague,1,14.653960902973616,2.9642556,-0.29722926,1,"mother, father, evil, daughter, haunted"
tt0458438,Dorm Daze 2,15,17.551362600201312,9.582274,2.1162353,0,"school, high school, friends, senior, college"
tt0486569,Sasquatch Mountain,-1,11.342076265812189,2.2708843,1.8202462,-1,
tt0468547,A.I. Assault,-1,6.12047711641398,2.0253124,3.6226575,-1,
tt0489010,A Crime,0,15.684221606798893,4.9480524,1.3152022,0,"killer, serial, murder, serial killer, daughter"
tt0478303,Trapped Ashes,1,16.170192045744667,1.9022486,-0.2783969,1,"mother, father, evil, daughter, haunted"
tt0860833,Bratz: Babyz - The Movie,5,15.578034012693578,7.0765967,4.7983975,3,"save, friends, adventure, cat, princess"
tt0433349,Bottoms Up,3,8.570931380245957,9.249049,0.6918387,0,"love, school, married, high school, wedding"
tt0845955,Are You Scared,-1,8.598581427996484,1.2107463,1.2576799,-1,
tt0492962,Destricted,16,13.995931067178546,8.130587,0.057880133,0,"love, relationships, relationship, roy, old"
tt0486084,Les Aristos,-1,9.965265996859545,8.140264,1.7226341,-1,
tt0486099,Kraken: Tentacles of the Deep,18,10.039203619812946,0.6938903,2.72731,1,"shark, sharks, island, ocean, sea"
tt0481280,Live Feed,-1,9.04109100301523,1.77451,1.7742351,-1,
tt0781084,Yo-Yo Girl Cop,-1,17.325748880587216,5.1489873,3.0629883,-1,
tt0481349,The Great Meaulnes,9,15.441970486426449,7.4850187,0.6723848,0,"mother, father, paris, love, school"
tt0484175,The Last House in the Woods,-1,14.71560617646422,2.8155694,-0.24713801,-1,
tt0787505,Rest Stop,-1,17.089412844812585,3.0431862,0.7915946,-1,
tt0497329,Behind Enemy Lines II: Axis of Evil,21,12.771245426151973,4.3306236,3.1115122,4,"special, military, war, special forces, terrorist"
tt0816520,Return to Halloweentown,-1,17.634831747646075,0.9205031,0.6522605,-1,
tt0433963,Dark Ride,19,18.118665787988576,2.5172248,0.48322338,1,"students, college, school, college students, murders"
tt0461642,7 Dwarves: The Forest Is Not Enough,-1,16.92910201495117,6.6664658,4.832586,-1,
tt0780593,Pumpkinhead: Ashes to Ashes,-1,17.591804772045688,2.0578182,0.0458267,-1,
tt0876294,The Zombie Diaries,22,12.810085799351963,1.327344,2.5808017,1,"zombie, zombies, infected, virus, undead"
tt0810444,The Pumpkin Karver,-1,15.056538290648213,1.4571406,-0.339715,-1,
tt0485774,Heartstopper,-1,12.162916523385263,2.7468271,0.27156174,-1,
tt0470993,Crazy Eights,-1,9.912192032526566,1.8879972,-0.00090708735,-1,
tt0758781,Seed,-1,11.21146680958831,2.510216,0.40855223,-1,
tt0932533,Job: The Last Grey Cell,-1,17.755459820440915,8.850155,2.151687,-1,
tt0488164,Moscow Zero,-1,12.592906801727247,2.6121957,1.4334522,-1,
tt0486652,Sisters,0,11.263487360202983,3.8946984,0.55279386,0,"killer, serial, murder, serial killer, daughter"
tt0489244,Night of the Living Dead 3D,-1,9.478411949539982,0.99210185,1.1448209,-1,
tt0817401,The V Word,-1,16.458518391277117,1.3621545,1.2372748,-1,
tt0447619,The Stone Council,-1,14.992751879570854,3.972411,0.9971497,-1,
tt0443527,The Hamiltons,1,18.06006071959146,2.7147596,-0.04705365,1,"mother, father, evil, daughter, haunted"
tt0760306,Basilisk: The Serpent King,-1,13.86252666339765,2.4983125,2.9968421,-1,
tt0488539,Farce of the Penguins,-1,12.666334267348963,8.889568,1.771408,-1,
tt0493424,Attack Force,-1,8.334664758079004,2.1909823,3.67414,-1,
tt0780126,Re-Animated,5,11.828597401032413,7.551564,4.11363,3,"save, friends, adventure, cat, princess"
tt0882791,Nana 2,3,14.308364412807697,8.72087,0.670363,0,"love, school, married, high school, wedding"
tt0845975,Commediasexi,23,18.1185914863763,8.825073,2.185246,0,"recep, france, trip, gigolo, patrick"
tt0808240,Turks in Space,2,7.506459358985253,1.6049023,4.2738576,1,"earth, alien, planet, space, mission"
tt0930085,Olé,-1,5.595359100562801,9.27679,2.0408788,-1,
tt0874306,Natale a New York,23,8.191748738101433,8.902651,1.8393291,0,"recep, france, trip, gigolo, patrick"
tt0840303,Christmas Do-Over,-1,17.012865164265087,7.8510118,3.3496478,-1,
tt0756654,Who Pulled the Plug? 2,-1,11.302232680166616,6.4206066,3.0511038,-1,
tt0847161,Dracula,-1,14.036368846604608,1.6909255,1.1700718,-1,
tt0805420,Valerie on the Stairs,1,17.976898534758114,2.888994,-0.04933009,1,"mother, father, evil, daughter, haunted"
tt0486651,Dark Mirror,-1,12.999285471336991,2.7021024,0.06140246,-1,
tt0817402,We All Scream for Ice Cream,-1,17.43153708655045,1.5666755,-0.2953264,-1,
tt0415964,Beyond the Sky,0,16.715663005339863,5.3241715,1.2990984,0,"killer, serial, murder, serial killer, daughter"
tt0489325,V2: Dead Angel,-1,14.978269021774157,4.8982306,1.8706441,-1,
tt0455115,H6: Diary of a Serial Killer,0,15.00552895920936,3.5163822,0.47060752,0,"killer, serial, murder, serial killer, daughter"
tt0460883,Night Skies,-1,15.21483194220862,2.0569096,3.0947733,-1,
tt0799949,Epic Movie,5,9.16447544676194,6.9235106,4.7187314,3,"save, friends, adventure, cat, princess"
tt0990366,The Big Family: The Movie,13,9.564535085434484,8.224767,1.6817683,0,"father, son, parents, decides, birthday"
tt0469684,Bloody Mary,-1,9.66406762163136,1.9853976,-0.12154802,-1,
tt0791106,A Dinner for Them to Meet,-1,8.901032509223484,7.7995086,1.1863949,-1,
tt0811159,The Wild Soccer Bunch 4,-1,5.797914838489179,7.2042966,4.148066,-1,
tt0479199,Buried Alive,-1,8.548974913861406,1.6701795,-0.4375205,-1,
tt0494199,5ive Girls,19,17.513174979436545,2.2446208,-0.15455791,1,"students, college, school, college students, murders"
tt0417056,Pledge This!,-1,4.964072890490674,9.556367,1.5240388,-1,
tt0982898,Mi fido di te,23,11.408591276964112,8.751467,2.0389078,0,"recep, france, trip, gigolo, patrick"
tt0814380,The Night Before the Exams Today,-1,11.707817085466528,8.907517,2.0689332,-1,
tt0804550,Walking Tall: The Payback,11,18.19307423365788,5.304274,2.520653,4,"fighter, agent, brother, cho, fight"
tt0783518,Flight of Fury,21,9.79421552022719,4.401358,3.1307802,4,"special, military, war, special forces, terrorist"
tt0892047,Dead Mary,4,14.08773162292622,1.2692002,0.25621712,1,"friends, island, shark, party, game"
tt0459924,Paragraph 78: Film One,2,16.040909986666204,2.023535,3.8205166,1,"earth, alien, planet, space, mission"
tt0456982,Fist of the North Star: The Legend of Yuria,7,10.086592670062906,5.7665663,4.7491274,3,"king, treasure, ancient, dragon, power"
tt0984118,Snuff 102,-1,12.873395669861871,3.9765508,0.372521,-1,
tt0800328,The Dukes of Hazzard: The Beginning,11,13.441401036203022,6.147617,2.632598,4,"fighter, agent, brother, cho, fight"
tt0858437,Ed Gein: The Butcher of Plainfield,0,7.63253502634543,3.979195,0.6230808,0,"killer, serial, murder, serial killer, daughter"
tt0806940,Charm School,-1,17.300983842687412,8.884607,1.7596163,-1,
tt0877522,I Want You,3,7.993540880765285,9.206748,0.59367985,0,"love, school, married, high school, wedding"
tt0470761,First Born,-1,16.432107808151677,3.768003,-0.4539636,-1,
tt1137481,Soo,-1,14.517028011988453,5.5871506,2.4250343,-1,
tt0971183,August Underground's Penance,-1,10.19761551306934,1.9910394,0.28191656,-1,
tt0814768,The Price to Pay,-1,17.76483757689938,8.838667,1.6628495,-1,
tt0844463,Wild Chicks in Love,3,9.767747026954956,8.717822,0.72598207,0,"love, school, married, high school, wedding"
tt0491005,Kaw,-1,17.455990500514577,2.193285,1.6503962,-1,
tt0454839,Broken,1,16.73967414340022,3.2208984,0.38174093,1,"mother, father, evil, daughter, haunted"
tt1662506,Paradise Murdered,-1,13.704456350802644,4.1251197,0.7761517,-1,
tt0780595,Redline,-1,16.756633880111494,5.7513747,2.7889905,-1,
tt0888507,Last Minute Marocco,-1,6.752001836599883,8.9660225,2.1838064,-1,
tt1090360,Welcome to the Jungle,-1,9.857483808945688,2.597502,0.64598805,-1,
tt0478978,Baptism of Blood,-1,15.83300971065276,5.392437,1.3407553,-1,
tt1146290,Detective Conan: Jolly Roger in the Deep Azure,-1,14.67841122380582,5.8950644,4.258619,-1,
tt0475417,Unearthed,-1,10.494935244911575,2.3102682,1.7792357,-1,
tt0974583,Lake Placid 2,18,11.98313604424782,0.8073364,2.5809643,1,"shark, sharks, island, ocean, sea"
tt0814654,Pur week-end,15,6.042323803180672,9.507191,2.140681,0,"school, high school, friends, senior, college"
tt0925306,Tyrannosaurus Azteca,-1,12.192044656887182,1.2267938,3.3594832,-1,
tt0871867,Half Past Dead 2,8,10.867585660749214,4.7731557,2.5518715,4,"heist, agent, drug, cia, thief"
tt0462160,Dead Tone,19,14.851888147647092,2.1730826,0.17350456,1,"students, college, school, college students, murders"
tt0795361,Cougar Club,15,15.480996125502816,9.348646,1.9124933,0,"school, high school, friends, senior, college"
tt0847520,Scar,0,13.037640672039997,3.7967207,0.4275689,0,"killer, serial, murder, serial killer, daughter"
