imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt0401085,C.R.A.Z.Y.,9,48.27193248614994,2.5721068,12.482954,2,"school, high school, high, mother, friends"
tt0459242,Crossing the Bridge: The Sound of Istanbul,8,40.576796421470746,1.3139802,8.635612,3,"music, interviews, band, concert, intimate"
tt0403508,The Sisterhood of the Traveling Pants,-1,42.78803003776381,1.287129,13.03753,-1,
tt0352248,Cinderella Man,11,56.87320754119083,2.8654637,10.800638,7,"coach, boxing, football, champion, boxer"
tt0342735,Manderlay,3,38.82317458930965,3.5815854,12.956915,2,"mother, struggles, daughter, friendship, help"
tt0355702,Lords of Dogtown,-1,44.67632908747158,2.1246812,9.616651,-1,
tt0356910,Mr. & Mrs. Smith,-1,45.190643360335535,6.1661067,11.6416445,-1,
tt0372784,Batman Begins,20,68.60524727671456,8.661779,8.895505,1,"batman, gotham, gotham city, superman, league"
tt0437407,Parineeta,2,41.06085619994012,1.0725653,14.467632,2,"love, relationship, falls, falls love, friend"
tt0437503,Tarzan II,0,36.53106994438024,6.771108,7.817069,6,"evil, adventure, journey, save, help"
tt0409184,Russian Dolls,-1,35.753186988870205,1.3888868,13.868467,-1,
tt0415978,Me and You and Everyone We Know,9,38.0382171463669,2.198933,13.086214,2,"school, high school, high, mother, friends"
tt0376127,Anniyan,-1,44.3551188961739,5.5874934,12.821251,-1,
tt0400497,Herbie Fully Loaded,0,36.36805441880344,6.0536904,7.7733045,6,"evil, adventure, journey, save, help"
tt0451850,Paheli,2,39.55602799985524,0.8247716,14.375242,2,"love, relationship, falls, falls love, friend"
tt0443518,The Girl in the Café,4,37.25989606902287,1.09405,13.736079,2,"love, marriage, christmas, best, friends"
tt0407304,War of the Worlds,5,41.10965887265724,7.8798194,12.897436,0,"town, terrifying, remote, mysterious, killer"
tt0120667,Fantastic Four,20,40.30149041912851,8.46245,9.12513,1,"batman, gotham, gotham city, superman, league"
tt0432047,Sarkar,7,40.71885912028028,5.7472577,11.850889,0,"police, crime, cop, gang, criminal"
tt0435625,The Descent,5,45.80120778685412,7.889958,12.819097,0,"town, terrifying, remote, mysterious, killer"
tt0367594,Charlie and the Chocolate Factory,0,48.51838579430672,6.378972,8.4568,6,"evil, adventure, journey, save, help"
tt0396269,Wedding Crashers,4,48.62650333444417,0.577302,13.722136,2,"love, marriage, christmas, best, friends"
tt0385700,Final Fantasy VII: Advent Children,-1,39.02014198905454,8.09323,8.75034,-1,
tt0875609,Pokémon: Lucario and the Mystery of Mew,0,36.03763283891488,7.237926,8.301854,6,"evil, adventure, journey, save, help"
tt0399201,The Island,1,45.78142762983876,8.321308,10.40595,1,"future, earth, alien, planet, space"
tt0367555,No Direction Home: Bob Dylan,8,44.88357528576357,1.1649636,8.78056,3,"music, interviews, band, concert, intimate"
tt0410097,Hustle & Flow,13,42.99424293156438,1.2202328,11.703091,2,"music, band, rock, musician, dreams"
tt0395584,The Devil's Rejects,5,37.93571764232303,7.541478,13.380844,0,"town, terrifying, remote, mysterious, killer"
tt0436613,Murderball,-1,43.55014955961455,1.9288472,9.184354,-1,
tt0468795,Linda Linda Linda,13,38.32500981775641,1.0257113,11.851099,2,"music, band, rock, musician, dreams"
tt0385690,Stewie Griffin: The Untold Story,0,39.1128725507575,7.024997,7.4660506,6,"evil, adventure, journey, save, help"
tt0432325,The Cave of the Yellow Dog,0,36.55601251610116,5.4216294,7.9353676,6,"evil, adventure, journey, save, help"
tt0453047,Elsa & Fred,-1,36.39536151171394,1.3812555,13.664508,-1,
tt0405325,Sky High,-1,48.37350655309755,7.002513,8.634056,-1,
tt0397101,The Skeleton Key,5,45.466588326913474,7.7422414,13.427309,0,"town, terrifying, remote, mysterious, killer"
tt0451094,Lady Vengeance,-1,46.94940916014058,5.2761283,13.20535,-1,
tt0475783,Welcome to Dongmakgol,15,41.10161949004361,4.581453,9.965097,4,"war, army, soldiers, iraq, afghanistan"
tt0384488,Saint Ralph,9,41.29722961262925,2.4949312,12.450523,2,"school, high school, high, mother, friends"
tt0421239,Red Eye,25,42.63831525687473,5.4902477,11.516268,0,"indian, india, intelligence, agent, flight"
tt0471571,Athadu,-1,45.174535883081205,6.493807,11.455844,-1,
tt0430105,Four Brothers,-1,44.35036082821956,5.7868457,11.9423065,-1,
tt0405422,The 40 Year Old Virgin,-1,49.65780032369601,0.9706842,13.378522,-1,
tt0427312,Grizzly Man,-1,40.72904377421924,2.5591037,8.36262,-1,
tt0326905,The Great Raid,12,38.59386037048759,4.4442816,9.454635,4,"war, world war, nazi, war ii, jewish"
tt0410400,On a Clear Day,3,36.13599021574579,2.5377235,13.347192,2,"mother, struggles, daughter, friendship, help"
tt0439547,Two Sons of Francisco,13,40.06973373627181,2.8874018,11.122302,2,"music, band, rock, musician, dreams"
tt0457993,Lilo & Stitch 2: Stitch Has a Glitch,0,37.49908300701534,7.1660323,7.5848517,6,"evil, adventure, journey, save, help"
tt0425379,Pusher III,7,39.928505461475964,6.334823,12.112047,0,"police, crime, cop, gang, criminal"
tt0453729,Iqbal,11,46.72057581891178,2.6064553,11.002115,7,"coach, boxing, football, champion, boxer"
tt0451833,No Entry,4,40.63402692059269,0.5443503,14.074814,2,"love, marriage, christmas, best, friends"
tt0434124,Kinky Boots,-1,43.30239217557743,2.1301167,12.786665,-1,
tt0387131,The Constant Gardener,-1,45.25893621404714,6.0723143,13.159447,-1,
tt0434292,Princesses,-1,35.85509365769869,2.2960064,13.828239,-1,
tt0429715,The Business,-1,37.09778258417892,6.07573,11.974025,-1,
tt0377107,Proof,3,36.1877431737299,3.4552338,14.032931,2,"mother, struggles, daughter, friendship, help"
tt0404030,Everything Is Illuminated,12,48.56573516049514,3.6490417,9.873283,4,"war, world war, nazi, war ii, jewish"
tt0445620,Paradise Now,-1,40.74470375730761,4.2974067,11.608715,-1,
tt0413015,Mrs. Henderson Presents,13,40.61146348209338,1.7395649,12.210246,2,"music, band, rock, musician, dreams"
tt0240200,Water,-1,42.516972317063306,2.0004036,14.040378,-1,
tt0404032,The Exorcism of Emily Rose,5,44.23130525190557,5.5662913,13.752345,0,"town, terrifying, remote, mysterious, killer"
tt0385002,Green Street Hooligans,14,38.496328960146826,4.5987372,12.608081,0,"small, celal, angeles, los angeles, los"
tt0427944,Thank You for Smoking,-1,53.15055303076708,3.9802945,12.849198,-1,
tt0350261,An Unfinished Life,-1,46.05181503141609,2.6980052,13.887705,-1,
tt0418647,Dreamer: Inspired By a True Story,0,41.50237202114413,5.328988,8.086165,6,"evil, adventure, journey, save, help"
tt0433387,Harsh Times,-1,42.59397994972845,6.160657,12.737215,-1,
tt0121164,Corpse Bride,-1,54.49277220656743,6.9430294,8.523001,-1,
tt0358273,Walk the Line,13,56.99325958681547,1.0496435,11.624367,2,"music, band, rock, musician, dreams"
tt0373469,Kiss Kiss Bang Bang,14,50.59036714410886,5.1094375,12.687922,0,"small, celal, angeles, los angeles, los"
tt0478209,Metal: A Headbanger's Journey,8,40.01855642106495,1.0879548,8.781156,3,"music, interviews, band, concert, intimate"
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,0,54.86368790285182,6.6191998,7.3996677,6,"evil, adventure, journey, save, help"
tt0414387,Pride & Prejudice,-1,54.00562373601265,1.0679532,14.529548,-1,
tt0399295,Lord of War,-1,54.1807148946073,6.11324,11.175233,-1,
tt0425123,Just Like Heaven,17,51.696289854348976,0.69122016,12.865342,2,"love, andreas, connor, mysterious, strange"
tt0433383,"Good Night, and Good Luck.",10,48.18441565545777,4.053354,10.6828165,4,"century, queen, painter, wife, king"
tt0318761,Thumbsucker,-1,36.13678567120161,2.5046964,12.8008585,-1,
tt0475723,Shinobi: Heart Under Blade,24,37.82444563434576,7.7056117,8.544517,6,"school, high, high school, demon, mysterious"
tt0417397,9th Company,15,38.34169273820674,4.9340982,9.893023,4,"war, army, soldiers, iraq, afghanistan"
tt0408790,Flightplan,6,36.19367866882247,5.911964,13.494281,0,"case, murder, police, daughter, detective"
tt0403455,Roll Bounce,9,35.77538181093982,2.2397432,12.42407,2,"school, high school, high, mother, friends"
tt0380599,Oliver Twist,-1,37.7512994374332,3.695201,13.074599,-1,
tt0399146,A History of Violence,-1,40.97863205004725,5.5872817,13.312575,-1,
tt0371257,Stay,6,38.86509099247306,6.458533,13.824992,0,"case, murder, police, daughter, detective"
tt0358456,Earthlings,-1,39.125632181026376,2.5743792,8.153332,-1,
tt0379786,Serenity,1,57.13983374800898,8.410479,10.204312,1,"future, earth, alien, planet, space"
tt0412922,Little Manhattan,4,48.52987631123804,0.80591434,13.630616,2,"love, marriage, christmas, best, friends"
tt0406158,"The Prize Winner of Defiance, Ohio",3,36.53161200137216,2.9641001,13.710302,2,"mother, struggles, daughter, friendship, help"
tt0380389,Goal!,11,48.48302567473945,2.5559845,11.087533,7,"coach, boxing, football, champion, boxer"
tt0462570,On Probation,6,40.348603779758186,5.5935135,13.0490055,0,"case, murder, police, daughter, detective"
tt0379725,Capote,-1,49.42152422363719,5.464714,12.889524,-1,
tt0388980,The Greatest Game Ever Played,11,48.41707568817829,2.6720965,10.422166,7,"coach, boxing, football, champion, boxer"
tt0378109,Into the Blue,-1,37.01621478780266,7.0813255,9.950333,-1,
tt0343221,Mother of Mine,-1,39.69685159421661,4.1635776,9.65095,-1,
tt0480345,Barbie and the Magic of Pegasus,0,37.43067677364002,6.8252435,8.305047,6,"evil, adventure, journey, save, help"
tt0367089,The Squid and the Whale,9,40.67484223471975,2.343337,12.914381,2,"school, high school, high, mother, friends"
tt0421238,The Proposition,-1,44.83130178152799,6.1383457,15.144971,-1,
tt0348333,Waiting...,4,40.13579723696855,0.33999804,13.849989,2,"love, marriage, christmas, best, friends"
tt0388125,In Her Shoes,-1,45.86361953823677,1.972624,13.540771,-1,
tt0412080,The World's Fastest Indian,-1,53.23290407670795,3.0002558,10.221,-1,
tt0426459,Feast,5,38.139262795340485,7.8354974,12.799117,0,"town, terrifying, remote, mysterious, killer"
tt0419198,The Tiger and the Snow,15,37.95698458129287,4.161669,10.011195,4,"war, army, soldiers, iraq, afghanistan"
tt0368709,Elizabethtown,2,36.15507256930267,1.9754432,13.603754,2,"love, relationship, falls, falls love, friend"
tt0449951,Ghajini,7,38.81473711621501,6.6130185,12.207316,0,"police, crime, cop, gang, criminal"
tt0472219,The Batman vs. Dracula,20,39.956119168377015,8.628649,8.884263,1,"batman, gotham, gotham city, superman, league"
tt0456396,The Child,3,38.26569956622832,3.182534,13.591944,2,"mother, struggles, daughter, friendship, help"
tt0434008,Election,-1,40.58700727704481,5.7335963,12.618955,-1,
tt0475711,Sad Movie,4,36.4667362746762,0.8293223,13.801942,2,"love, marriage, christmas, best, friends"
tt0396752,Nanny McPhee,0,46.52553526206861,6.2543087,8.503611,6,"evil, adventure, journey, save, help"
tt0388795,Brokeback Mountain,2,60.83150625843621,1.6322091,14.485614,2,"love, relationship, falls, falls love, friend"
tt0460505,The Rocket,11,37.84394301935077,2.4550717,10.631857,7,"coach, boxing, football, champion, boxer"
tt0416320,Match Point,2,43.64233901006917,1.3697624,14.401209,2,"love, relationship, falls, falls love, friend"
tt0402850,The Big White,14,37.112874492981305,4.832741,12.633199,0,"small, celal, angeles, los angeles, los"
tt0432348,Saw II,-1,39.897823185995016,7.2300754,13.163911,-1,
tt0453671,Garam Masala,-1,39.01708073668565,1.0882719,13.14389,-1,
tt0418763,Jarhead,15,43.255323766323706,4.701627,9.920278,4,"war, army, soldiers, iraq, afghanistan"
tt0490048,Walking with Monsters,0,36.64516513427948,6.7818117,7.7853546,6,"evil, adventure, journey, save, help"
tt0406375,Zathura: A Space Adventure,1,43.78886959488379,8.599796,10.51173,1,"future, earth, alien, planet, space"
tt0424205,Joyeux Noel,-1,46.74490240455084,4.0419374,9.6987915,-1,
tt0398017,Derailed,6,38.080430683288775,5.39603,13.526475,0,"case, murder, police, daughter, detective"
tt0330373,Harry Potter and the Goblet of Fire,18,47.185586358651456,6.991726,9.091072,1,"harry, warriors, warrior, kenshin, voldemort"
tt0411195,Breakfast on Pluto,-1,43.67964840394,1.9055924,13.54355,-1,
tt0294870,Rent,-1,40.97434494684792,1.4969013,14.221886,-1,
tt0419294,The Three Burials of Melquiades Estrada,-1,42.08140901197186,6.0844936,15.167507,-1,
tt0476735,My Father and My Son,3,57.12336380862324,3.2245076,13.886479,2,"mother, struggles, daughter, friendship, help"
tt0433400,Just Friends,4,41.39861991054053,0.24526736,13.599989,2,"love, marriage, christmas, best, friends"
tt0365737,Syriana,25,37.58475788772904,5.418496,11.206123,0,"indian, india, intelligence, agent, flight"
tt0421229,Mrs Palfrey at The Claremont,3,37.90018010623634,2.3295703,13.32238,2,"mother, struggles, daughter, friendship, help"
tt0444653,Keeping Mum,-1,44.69392563166074,1.768467,12.100469,-1,
tt0451631,Apaharan,7,39.240472412197306,5.768097,11.989608,0,"police, crime, cop, gang, criminal"
tt0397535,Memoirs of a Geisha,-1,43.46228818009489,3.7892542,10.345546,-1,
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0,51.28744805579929,6.6538615,8.515353,6,"evil, adventure, journey, save, help"
tt0360717,King Kong,-1,46.02203190675668,7.224888,9.675455,-1,
tt0430576,The Secret Life of Words,2,38.49917794446188,2.2512596,14.504453,2,"love, relationship, falls, falls love, friend"
tt0443536,Hoodwinked!,0,44.61220559547724,6.5634356,7.5643225,6,"evil, adventure, journey, save, help"
tt0431213,Lassie,0,37.30309268806196,5.5655875,7.8047175,6,"evil, adventure, journey, save, help"
tt0476527,Bluffmaster!,4,36.07894747312754,1.0033202,13.617322,2,"love, marriage, christmas, best, friends"
tt0483180,Thanmathra,-1,40.20436904862727,3.040234,14.37495,-1,
tt0643109,Cigarette Burns,5,38.00865246485234,7.443248,13.27225,0,"town, terrifying, remote, mysterious, killer"
tt0452598,Cheaper by the Dozen 2,-1,37.31733887757781,5.951655,8.131181,-1,
tt0473753,Angel-A,17,45.215154381771605,0.9549004,13.210604,2,"love, andreas, connor, mysterious, strange"
tt0369441,Fun with Dick and Jane,14,40.01032782088885,4.7772408,12.5281925,0,"small, celal, angeles, los angeles, los"
tt0470883,Magic Carpet Ride,-1,40.851361883274656,1.9315674,11.801715,-1,
tt0437447,Riding Alone for Thousands of Miles,-1,38.151064747012256,3.1183443,13.80614,-1,
tt0468565,Tsotsi,-1,43.26034187639664,4.3662233,12.9084215,-1,
tt0267891,The Ringer,-1,36.82043622461431,2.1931307,11.797259,-1,
tt0408306,Munich,-1,48.436763671994,4.88625,10.747075,-1,
tt0402894,Casanova,4,43.95292891135349,0.95013046,13.664655,2,"love, marriage, christmas, best, friends"
tt0402399,The New World,-1,37.72028753200036,3.6376438,10.623283,-1,
tt0492835,The King and the Clown,-1,38.62402656534321,4.3185387,10.690504,-1,
tt0830700,Tarek's Situation,4,38.00849367417688,0.42331585,13.930336,2,"love, marriage, christmas, best, friends"
tt0404390,Running Scared,7,46.428763967535005,6.1415644,11.967445,0,"police, crime, cop, gang, criminal"
tt0456554,Grandma's Boy,-1,44.573429596506735,2.2041757,12.192499,-1,
tt0401855,Underworld: Evolution,-1,39.98645611597319,7.59218,9.714656,-1,
tt0385726,Glory Road,11,42.05679113294877,2.651182,10.629974,7,"coach, boxing, football, champion, boxer"
tt0408985,Last Holiday,3,46.00664842349587,2.4173346,13.77094,2,"mother, struggles, daughter, friendship, help"
tt0498360,Jesse Stone: Night Passage,6,37.69776881415358,5.9449716,13.074935,0,"case, murder, police, daughter, detective"
tt0416496,Bandidas,-1,38.66691786459535,6.1183815,15.090446,-1,
tt0475293,High School Musical,9,38.18920494052702,1.7868476,12.317308,2,"school, high school, high, mother, friends"
tt0446059,Fearless,-1,52.69600236776115,5.4966154,10.965385,-1,
tt0405508,Rang De Basanti,-1,51.285856884129934,2.87714,11.744826,-1,
tt0447854,Bambi II,0,37.08265670104858,6.788519,8.154524,6,"evil, adventure, journey, save, help"
tt0493459,This Film Is Not Yet Rated,23,36.36040555036323,2.1751459,8.586126,3,"israeli, journalists, united states, states, united"
tt0426883,Alpha Dog,22,40.39512095636654,5.6413536,12.900434,0,"prison, bank, brother, stratos, mafia"
tt0421994,Imagine Me & You,4,41.71755953161531,0.723938,14.001331,2,"love, marriage, christmas, best, friends"
tt1024214,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,20,40.66883710394287,7.9966702,8.55308,1,"batman, gotham, gotham city, superman, league"
tt0491775,Happy,2,36.32643785560797,1.7651466,14.738558,2,"love, relationship, falls, falls love, friend"
tt0437777,Something New,4,39.11593240496715,0.77186984,13.815529,2,"love, marriage, christmas, best, friends"
tt0478829,Vitus,3,37.21257167383854,3.0177302,13.140954,2,"mother, struggles, daughter, friendship, help"
tt0475169,13 Tzameti,7,39.362328290359606,6.43848,12.024327,0,"police, crime, cop, gang, criminal"
tt0845439,Fireworks Wednesday,-1,44.49975631031416,5.199883,13.568828,-1,
tt0414982,Final Destination 3,5,41.34560943553135,7.912778,12.955126,0,"town, terrifying, remote, mysterious, killer"
tt0757157,A Millionaire's First Love,2,36.504125099090345,1.7900753,14.372061,2,"love, relationship, falls, falls love, friend"
tt0381971,Curious George,0,43.55481976249339,6.6464334,7.5636706,6,"evil, adventure, journey, save, help"
tt0397313,Eight Below,0,48.07962422325795,5.528944,7.869054,6,"evil, adventure, journey, save, help"
tt0485510,Killing the Shadows,5,43.33173107437416,4.580692,10.85396,0,"town, terrifying, remote, mysterious, killer"
tt0434409,V for Vendetta,1,61.64724597296832,6.8803153,10.903798,1,"future, earth, alien, planet, space"
tt0457655,After the Wedding,3,44.88957163959929,3.5399408,13.347805,2,"mother, struggles, daughter, friendship, help"
tt0425210,Lucky Number Slevin,22,51.18428009249415,5.782295,12.891263,0,"prison, bank, brother, stratos, mafia"
tt0476884,Taxi No. 9211,-1,37.90662820880581,3.6300344,12.354999,-1,
tt0450232,16 Blocks,7,46.914508693973175,6.423165,11.951983,0,"police, crime, cop, gang, criminal"
tt0464029,Grbavica: The Land of My Dreams,-1,39.719849756560514,3.9791603,10.073613,-1,
tt0404364,Reefer Madness: The Movie Musical,14,39.06070414910997,4.53907,12.406408,0,"small, celal, angeles, los angeles, los"
tt0429591,Aquamarine,0,42.01410320610597,6.4184127,8.597153,6,"evil, adventure, journey, save, help"
tt0435680,Kidulthood,-1,40.31471034483208,3.1457143,12.803398,-1,
tt0420901,Shooting Dogs,-1,38.5883552430204,3.8301578,10.472699,-1,
tt0475317,Tough Enough,22,36.37811165589378,5.218798,12.928138,0,"prison, bank, brother, stratos, mafia"
tt0468704,Daisy,-1,38.97717642764604,6.032438,11.721132,-1,
tt0454841,The Hills Have Eyes,5,38.5416953969067,7.7168827,13.169061,0,"town, terrifying, remote, mysterious, killer"
tt0476805,Malamaal Weekly,-1,39.67884354763022,4.613813,12.218776,-1,
tt0775425,Barbie Fairytopia: Mermaidia,0,36.85158975658133,6.798303,8.22221,6,"evil, adventure, journey, save, help"
tt0419749,Find Me Guilty,22,41.364003358739474,5.2504387,12.331872,0,"prison, bank, brother, stratos, mafia"
tt0465967,Dobrinya and the Dragon,-1,36.903242300084166,7.3457613,8.04753,-1,
tt0454848,Inside Man,22,51.94447600252566,6.07291,12.763302,0,"prison, bank, brother, stratos, mafia"
tt0454945,She's the Man,4,49.2407009620534,0.45977432,13.606813,2,"love, marriage, christmas, best, friends"
tt0441909,Volver,-1,49.17600772814238,1.9009403,13.46641,-1,
tt0446046,Take the Lead,-1,41.36251824849959,1.3661082,12.570311,-1,
tt0405094,The Lives of Others,-1,63.46069896038357,3.9081478,10.156165,-1,
tt0452971,Dark Blue Almost Black,2,37.01616111921257,2.1132596,13.947727,2,"love, relationship, falls, falls love, friend"
tt0438097,Ice Age: The Meltdown,0,47.036874346991056,6.847515,7.6388373,6,"evil, adventure, journey, save, help"
tt0449851,The Valet,4,38.16474358826432,0.44120616,13.393818,2,"love, marriage, christmas, best, friends"
tt0438315,Peaceful Warrior,19,41.76909414322282,3.0001369,13.167096,2,"village, turkey, turkish, istanbul, teacher"
tt0439815,Slither,1,44.68968332971527,8.301829,11.53234,1,"future, earth, alien, planet, space"
tt0466856,ATL,9,36.453536907858656,1.8890829,12.502006,2,"school, high school, high, mother, friends"
tt0393109,Brick,-1,40.38984673823583,5.6428456,13.305105,-1,
tt0436231,The Devil and Daniel Johnston,8,39.95292002689357,1.4832672,8.543026,3,"music, interviews, band, concert, intimate"
tt0417385,12 and Holding,9,37.83570650353683,2.98724,12.850519,2,"school, high school, high, mother, friends"
tt0478988,The Call of Cthulhu,5,39.052167834794034,7.844553,13.184263,0,"town, terrifying, remote, mysterious, killer"
tt0375154,Tristan & Isolde,10,42.25589789621388,3.3939142,10.848758,4,"century, queen, painter, wife, king"
tt0443676,Undisputed II: Last Man Standing,-1,44.1081938017362,5.7231,11.473988,-1,
tt0464913,"OSS 117: Cairo, Nest of Spies",-1,41.8473899739112,6.231517,11.129508,-1,
tt0384537,Silent Hill,5,39.96210142831724,7.8915257,13.307199,0,"town, terrifying, remote, mysterious, killer"
